id,new_item,new_resp,correct,rt,trial
5,1,1,1,0.969882,91
5,1,1,1,1.085249,92
5,1,1,1,1.205001,93
5,0,0,1,2.805755,94
5,1,1,1,1.353345,95
5,1,1,1,1.091631,96
5,0,1,0,0.986696,97
5,0,1,0,1.407962,98
5,0,0,1,1.622766,99
5,1,1,1,1.271766,100
5,0,0,1,1.919974,101
5,0,1,0,1.078628,102
5,0,1,0,1.789357,103
5,0,0,1,1.384078,104
5,1,1,1,NA,105
5,1,1,1,1.3768,106
5,0,0,1,1.696084,107
5,1,1,1,1.173703,108
5,0,1,0,1.861159,109
5,0,1,0,2.492865,110
5,1,1,1,1.423869,111
5,0,1,0,2.236319,112
6,0,0,1,2.388207,1
6,0,0,1,1.408291,2
6,0,0,1,1.097401,3
6,0,0,1,1.645467,4
6,1,1,1,1.727007,5
6,1,1,1,1.168782,6
6,0,1,0,1.080821,7
6,0,1,0,1.530187,8
6,0,1,0,1.529487,9
6,1,1,1,1.200147,10
6,1,1,1,1.319422,11
6,0,0,1,1.930166,12
6,0,0,1,1.082301,13
6,0,0,1,1.094544,14
6,1,1,1,1.846387,15
6,1,1,1,1.071472,16
6,1,1,1,1.298185,17
6,0,0,1,2.053116,18
6,1,1,1,NA,19
6,1,1,1,1.872802,20
6,0,1,0,1.66089,21
6,0,0,1,1.733909,22
6,0,1,0,1.531754,23
6,1,1,1,2.132689,24
6,0,0,1,1.614794,25
6,1,1,1,1.516998,26
6,1,1,1,1.625,27
6,0,0,1,3.083769,28
6,0,1,0,2.365087,29
6,1,1,1,1.709278,30
6,0,0,1,1.603856,31
6,1,1,1,NA,32
6,0,0,1,1.504201,33
6,1,1,1,2.412505,34
6,0,0,1,1.516518,35
6,1,0,0,1.092519,36
6,1,1,1,1.966844,37
6,0,0,1,1.389403,38
6,0,1,0,2.633993,39
6,0,0,1,1.417207,40
6,1,1,1,2.393158,41
6,0,0,1,1.508498,42
6,0,0,1,1.09438,43
6,1,1,1,1.723901,44
6,0,0,1,1.507614,45
6,0,0,1,1.301036,46
6,1,1,1,1.814711,47
6,1,1,1,1.102177,48
6,0,1,0,1.936719,49
6,0,0,1,1.925893,50
6,1,1,1,2.155607,51
6,0,0,1,2.092343,52
6,1,1,1,1.088414,53
6,1,1,1,1.20501,54
6,0,1,0,0.987292,55
6,1,1,1,1.208542,56
6,0,1,0,1.079943,57
6,1,1,1,1.101602,58
6,1,1,1,1.654168,59
6,1,1,1,1.848712,60
6,1,1,1,1.85573,61
6,1,0,0,2.732621,62
6,0,0,1,1.481486,63
6,0,0,1,1.086556,64
6,1,1,1,3.352549,65
6,0,0,1,1.926682,66
6,0,0,1,1.509035,67
6,1,0,0,1.537072,68
6,0,1,0,1.942776,69
6,1,1,1,1.19837,70
6,0,0,1,1.724199,71
6,0,0,1,1.707884,72
6,1,1,1,1.851052,73
6,0,0,1,1.282374,74
6,1,1,1,1.722263,75
6,1,1,1,2.561285,76
6,1,1,1,NA,77
6,1,1,1,1.192804,78
6,1,1,1,1.215369,79
6,0,1,0,1.208026,80
6,1,0,0,1.599298,81
6,0,1,0,2.163091,82
6,0,0,1,1.735862,83
6,0,0,1,1.861558,84
6,1,1,1,2.284172,85
6,1,1,1,1.847874,86
6,0,1,0,1.537042,87
6,1,1,1,1.423679,88
6,0,0,1,1.832723,89
6,1,1,1,1.639313,90
6,0,0,1,1.487973,91
6,0,1,0,2.361501,92
6,0,0,1,1.405051,93
6,1,1,1,1.520696,94
6,1,1,1,2.710299,95
6,1,1,1,NA,96
6,0,0,1,2.265377,97
6,1,1,1,1.098027,98
6,1,1,1,1.305652,99
6,0,0,1,1.742571,100
6,1,1,1,1.827218,101
6,0,0,1,1.864563,102
6,0,0,1,1.421661,103
6,1,1,1,2.583052,104
6,0,0,1,1.614146,105
6,0,0,1,2.025084,106
6,1,1,1,1.833935,107
6,1,1,1,1.869987,108
6,1,1,1,1.641995,109
6,1,1,1,1.090109,110
6,1,1,1,0.859216,111
6,0,0,1,NA,112
7,1,1,1,NA,1
7,0,0,1,1.468041,2
7,0,0,1,1.109254,3
7,0,0,1,1.522091,4
7,0,0,1,1.473249,5
7,0,0,1,2.302133,6
7,1,0,0,1.394121,7
7,0,0,1,1.206117,8
7,0,1,0,1.928912,9
7,1,1,1,1.800241,10
7,0,0,1,1.483294,11
7,0,0,1,0.977205,12
7,1,1,1,1.83636,13
7,1,1,1,1.375246,14
7,0,0,1,0.956873,15
7,0,0,1,1.89481,16
7,1,1,1,1.779674,17
7,0,0,1,1.153074,18
7,0,0,1,1.193329,19
7,1,1,1,1.71308,20
7,0,0,1,2.559571,21
7,0,0,1,1.317392,22
7,1,0,0,2.380479,23
7,0,1,0,2.433704,24
7,1,1,1,1.919145,25
7,0,0,1,1.640381,26
7,1,1,1,2.05149,27
7,1,1,1,1.613979,28
7,0,0,1,1.919431,29
7,0,0,1,1.982402,30
7,0,0,1,4.10484,31
7,0,0,1,1.356523,32
7,0,0,1,1.388168,33
7,1,1,1,1.727072,34
7,0,1,0,1.166864,35
7,1,1,1,1.071053,36
7,1,1,1,2.11939,37
7,0,0,1,1.261851,38
7,1,0,0,2.759196,39
7,0,0,1,2.4367,40
7,1,1,1,1.617199,41
7,1,1,1,1.270245,42
7,1,1,1,2.491596,43
7,0,0,1,1.565178,44
7,0,0,1,1.253548,45
7,1,1,1,2.012842,46
7,1,0,0,2.515689,47
7,1,1,1,1.273862,48
7,1,1,1,1.189331,49
7,1,1,1,1.840989,50
7,1,1,1,1.688547,51
7,0,0,1,1.26606,52
7,1,1,1,NA,53
7,0,0,1,1.717009,54
7,1,1,1,1.734628,55
7,0,0,1,2.318798,56
7,0,0,1,2.681821,57
7,0,1,0,1.801198,58
7,1,1,1,2.012249,59
7,0,0,1,1.395969,60
7,0,0,1,2.296027,61
7,1,1,1,2.054327,62
7,0,0,1,1.168495,63
7,1,1,1,2.31395,64
7,1,1,1,2.192631,65
7,1,1,1,2.538939,66
7,1,1,1,1.891455,67
7,1,1,1,1.916184,68
7,0,0,1,1.613427,69
7,0,0,1,1.101699,70
7,0,0,1,1.079405,71
7,1,1,1,2.250694,72
7,1,0,0,1.897869,73
7,0,0,1,1.768142,74
7,1,0,0,1.510227,75
7,0,0,1,1.482563,76
7,0,0,1,1.308206,77
7,1,1,1,3.023743,78
7,1,1,1,1.606366,79
7,0,0,1,1.606115,80
7,0,0,1,1.094935,81
7,1,1,1,1.694362,82
7,0,1,0,NA,83
7,1,1,1,NA,84
7,1,0,0,NA,85
7,1,0,0,NA,86
7,1,1,1,1.716935,87
7,0,0,1,1.714508,88
7,1,1,1,1.491455,89
7,1,1,1,2.241918,90
7,0,0,1,1.37693,91
7,1,1,1,2.364413,92
7,0,0,1,1.894855,93
7,0,0,1,3.018747,94
7,0,1,0,2.285096,95
7,1,1,1,2.105629,96
7,1,0,0,2.509002,97
7,1,1,1,2.032159,98
7,1,1,1,2.407926,99
7,1,1,1,1.426227,100
7,0,0,1,2.055699,101
7,0,0,1,1.967683,102
7,0,0,1,1.096948,103
7,1,1,1,1.950193,104
7,0,0,1,1.729356,105
7,0,0,1,1.655435,106
7,1,0,0,1.871604,107
7,1,1,1,2.260312,108
7,1,1,1,2.523059,109
7,0,0,1,2.117111,110
7,0,0,1,1.210932,111
7,1,1,1,2.159883,112
8,0,0,1,1.06082,1
8,0,0,1,0.753655,2
8,0,0,1,0.761287,3
8,0,1,0,0.951435,4
8,1,1,1,1.347908,5
8,0,0,1,0.985018,6
8,0,1,0,0.751448,7
8,0,0,1,1.172352,8
8,1,0,0,0.439217,9
8,1,0,0,0.438522,10
8,1,0,0,0.548933,11
8,1,1,1,0.842108,12
8,1,0,0,1.374663,13
8,0,1,0,1.792595,14
8,1,0,0,NA,15
8,0,0,1,1.695203,16
8,1,1,1,1.58991,17
8,0,0,1,1.372269,18
8,0,0,1,0.985909,19
8,1,0,0,1.857833,20
8,0,0,1,2.316236,21
8,0,0,1,1.079281,22
8,1,1,1,1.273091,23
8,0,1,0,1.103612,24
8,1,1,1,0.772013,25
8,0,1,0,2.322451,26
8,1,1,1,1.082772,27
8,1,0,0,0.769688,28
8,0,0,1,1.791661,29
8,1,0,0,1.53409,30
8,1,0,0,1.93717,31
8,0,0,1,0.439137,32
8,1,0,0,0.877128,33
8,0,0,1,0.877496,34
8,1,0,0,0.541234,35
8,0,0,1,0.756057,36
8,1,1,1,2.188043,37
8,0,0,1,1.595207,38
8,1,1,1,1.213473,39
8,0,0,1,1.498346,40
8,1,0,0,1.36274,41
8,0,0,1,1.320819,42
8,1,0,0,1.426341,43
8,0,0,1,1.098433,44
8,1,1,1,1.514898,45
8,1,0,0,2.248537,46
8,0,1,0,1.884883,47
8,0,1,0,1.294626,48
8,1,0,0,1.526749,49
8,0,0,1,0.43037,50
8,1,1,1,0.433416,51
8,0,0,1,0.428719,52
8,0,1,0,0.441643,53
8,1,1,1,0.433089,54
8,1,0,0,0.434872,55
8,1,1,1,0.429817,56
8,1,0,0,0.736183,57
8,0,1,0,0.946018,58
8,0,1,0,NA,59
8,0,1,0,0.244147,60
8,1,0,0,0.868482,61
8,0,0,1,0.439243,62
8,1,1,1,1.095764,63
8,1,1,1,0.955568,64
8,1,1,1,2.123309,65
8,0,1,0,2.395985,66
8,0,1,0,1.427813,67
8,1,0,0,1.504249,68
8,0,0,1,0.429947,69
8,0,1,0,0.643561,70
8,0,0,1,0.962707,71
8,0,0,1,0.435096,72
8,0,1,0,2.356288,73
8,0,0,1,2.155041,74
8,0,0,1,0.439123,75
8,1,0,0,NA,76
8,0,1,0,2.281601,77
8,0,0,1,1.829509,78
8,1,0,0,1.181903,79
8,1,0,0,0.980608,80
8,1,0,0,0.754966,81
8,0,1,0,2.34659,82
8,1,1,1,0.658082,83
8,0,0,1,1.693971,84
8,1,0,0,1.280239,85
8,1,1,1,0.953757,86
8,1,1,1,NA,87
8,0,1,0,0.341059,88
8,1,1,1,0.24143,89
8,0,1,0,0.245832,90
8,1,0,0,2.630074,91
8,1,0,0,NA,92
8,0,0,1,1.080079,93
8,1,0,0,1.058786,94
8,1,1,1,1.065979,95
8,1,1,1,0.658798,96
8,1,0,0,1.162897,97
8,1,1,1,0.652023,98
8,0,1,0,0.429469,99
8,1,1,1,0.429024,100
8,0,0,1,0.539533,101
8,1,0,0,1.365491,102
8,1,0,0,0.752783,103
8,0,1,0,0.984703,104
8,0,1,0,NA,105
8,0,0,1,0.574499,106
8,1,1,1,0.648977,107
8,0,0,1,1.074493,108
8,1,1,1,0.954285,109
8,1,0,0,0.97156,110
8,0,0,1,0.430651,111
8,0,0,1,1.49294,112
9,0,0,1,1.883848,1
9,1,1,1,1.519579,2
9,1,1,1,1.323183,3
9,1,1,1,1.179873,4
9,1,1,1,1.215804,5
9,0,0,1,1.492885,6
9,1,1,1,1.38354,7
9,0,1,0,NA,8
9,1,1,1,1.190001,9
9,0,0,1,1.400938,10
9,1,1,1,1.487809,11
9,0,0,1,1.384442,12
9,1,1,1,1.409637,13
9,0,0,1,1.401383,14
9,1,1,1,1.716662,15
9,1,1,1,1.101622,16
9,0,0,1,NA,17
9,1,1,1,1.301302,18
9,0,0,1,1.41972,19
9,1,1,1,1.609672,20
9,1,1,1,NA,21
9,1,1,1,1.216993,22
9,1,1,1,1.325431,23
9,0,0,1,1.501452,24
9,0,0,1,1.18393,25
9,0,1,0,NA,26
9,1,1,1,1.182384,27
9,1,1,1,1.200699,28
9,0,0,1,1.36073,29
9,0,0,1,1.528918,30
9,0,0,1,1.200573,31
9,0,0,1,1.07296,32
9,0,0,1,2.197243,33
9,0,0,1,1.327903,34
9,0,0,1,1.427229,35
9,1,1,1,1.641691,36
9,1,1,1,NA,37
9,1,1,1,1.525831,38
